JE_NO,EFF_DATE,ACCOUNT,AMOUNT,SOURCE,COMPANY,FY,Fabricated_JE,TYPE,ACCOUNT_DC
JE-72,2019-08-15,3214,-45725.61,1,1,2019-08-01 – 2020-07-28,0,0,3214_C
JE-72,2019-08-15,1180,45725.61,1,1,2019-08-01 – 2020-07-28,0,0,1180_D
JE-73,2018-08-03,2175,-29183.0,5,4,2018-08-01 – 2019-07-28,0,0,2175_C
JE-73,2018-08-03,2156,-42745.84,5,4,2018-08-01 – 2019-07-28,0,0,2156_C
JE-73,2018-08-03,3139,42745.84,5,4,2018-08-01 – 2019-07-28,0,0,3139_D
JE-73,2018-08-03,1102,29183.0,5,4,2018-08-01 – 2019-07-28,0,0,1102_D
JE-74,2018-09-26,1150,26692.91,3,7,2018-09-01 – 2019-08-28,0,0,1150_D
JE-74,2018-09-26,3105,-26699.2,3,7,2018-09-01 – 2019-08-28,0,0,3105_C
JE-74,2018-09-26,1105,-26692.91,3,7,2018-09-01 – 2019-08-28,0,0,1105_C
JE-74,2018-09-26,2150,26699.2,3,7,2018-09-01 – 2019-08-28,0,0,2150_D
JE-75,2018-09-20,2237,-38311.58,4,7,2018-09-01 – 2019-08-28,0,0,2237_C
JE-75,2018-09-20,2276,38311.58,4,7,2018-09-01 – 2019-08-28,0,0,2276_D
JE-76,2019-09-01,2240,-38911.59,2,3,2019-09-01 – 2020-08-28,0,0,2240_C
JE-76,2019-09-01,3138,-3375.04,2,3,2019-09-01 – 2020-08-28,0,0,3138_C
JE-76,2019-09-01,1182,3375.04,2,3,2019-09-01 – 2020-08-28,0,0,1182_D
JE-76,2019-09-01,3107,-33229.31,2,3,2019-09-01 – 2020-08-28,0,0,3107_C
JE-76,2019-09-01,3131,33229.31,2,3,2019-09-01 – 2020-08-28,0,0,3131_D
JE-76,2019-09-01,2297,38911.59,2,3,2019-09-01 – 2020-08-28,0,0,2297_D
JE-77,2019-02-21,3107,25301.1,4,3,2019-02-01 – 2020-01-28,0,0,3107_D
JE-77,2019-02-21,2296,-25301.1,4,3,2019-02-01 – 2020-01-28,0,0,2296_C
JE-78,2019-08-12,2170,49518.23,4,3,2019-08-01 – 2020-07-28,0,0,2170_D
JE-78,2019-08-12,2289,40529.23,4,3,2019-08-01 – 2020-07-28,0,0,2289_D
JE-78,2019-08-12,2174,-49518.23,4,3,2019-08-01 – 2020-07-28,0,0,2174_C
JE-78,2019-08-12,2261,-42615.63,4,3,2019-08-01 – 2020-07-28,0,0,2261_C
JE-78,2019-08-12,2233,42615.63,4,3,2019-08-01 – 2020-07-28,0,0,2233_D
JE-78,2019-08-12,1146,-40529.23,4,3,2019-08-01 – 2020-07-28,0,0,1146_C
JE-79,2018-01-22,2226,-47668.59,6,1,2018-01-01 – 2019-12-28,0,0,2226_C
JE-79,2018-01-22,1142,47668.59,6,1,2018-01-01 – 2019-12-28,0,0,1142_D
JE-80,2018-12-07,2211,10852.33,7,8,2018-12-01 – 2019-11-28,0,0,2211_D
JE-80,2018-12-07,1105,-10852.33,7,8,2018-12-01 – 2019-11-28,0,0,1105_C
JE-81,2018-05-19,3102,-15548.59,1,6,2018-05-01 – 2019-04-28,0,0,3102_C
JE-81,2018-05-19,2161,15832.82,1,6,2018-05-01 – 2019-04-28,0,0,2161_D
JE-81,2018-05-19,3203,-15832.82,1,6,2018-05-01 – 2019-04-28,0,0,3203_C
JE-81,2018-05-19,3138,15548.59,1,6,2018-05-01 – 2019-04-28,0,0,3138_D
JE-82,2018-11-24,2213,-12174.66,1,2,2018-11-01 – 2019-10-28,0,0,2213_C
JE-82,2018-11-24,3150,12174.66,1,2,2018-11-01 – 2019-10-28,0,0,3150_D
JE-82,2018-11-24,1121,-29244.04,1,2,2018-11-01 – 2019-10-28,0,0,1121_C
JE-82,2018-11-24,2119,29244.04,1,2,2018-11-01 – 2019-10-28,0,0,2119_D
JE-83,2018-08-22,2180,10269.68,6,7,2018-08-01 – 2019-07-28,0,0,2180_D
JE-83,2018-08-22,2283,2723.52,6,7,2018-08-01 – 2019-07-28,0,0,2283_D
JE-83,2018-08-22,2255,26089.91,6,7,2018-08-01 – 2019-07-28,0,0,2255_D
JE-83,2018-08-22,1115,-10269.68,6,7,2018-08-01 – 2019-07-28,0,0,1115_C
JE-83,2018-08-22,2142,-2723.52,6,7,2018-08-01 – 2019-07-28,0,0,2142_C
JE-83,2018-08-22,2297,-26089.91,6,7,2018-08-01 – 2019-07-28,0,0,2297_C
JE-84,2019-11-02,2163,37644.12,2,9,2019-11-01 – 2020-10-28,0,0,2163_D
JE-84,2019-11-02,2267,-37644.12,2,9,2019-11-01 – 2020-10-28,0,0,2267_C
JE-84,2019-11-02,1132,14987.4,2,9,2019-11-01 – 2020-10-28,0,0,1132_D
JE-84,2019-11-02,2247,-14987.4,2,9,2019-11-01 – 2020-10-28,0,0,2247_C
JE-85,2019-09-06,2206,44468.17,1,7,2019-09-01 – 2020-08-28,0,0,2206_D
JE-85,2019-09-06,3221,-44468.17,1,7,2019-09-01 – 2020-08-28,0,0,3221_C
JE-86,2018-02-01,3200,-22106.64,3,4,2018-02-01 – 2019-01-28,0,0,3200_C
JE-86,2018-02-01,2256,22106.64,3,4,2018-02-01 – 2019-01-28,0,0,2256_D
JE-87,2018-04-23,1142,20667.87,5,9,2018-04-01 – 2019-03-28,0,0,1142_D
JE-87,2018-04-23,3110,46470.72,5,9,2018-04-01 – 2019-03-28,0,0,3110_D
JE-87,2018-04-23,1106,-24592.25,5,9,2018-04-01 – 2019-03-28,0,0,1106_C
JE-87,2018-04-23,2267,-46470.72,5,9,2018-04-01 – 2019-03-28,0,0,2267_C
JE-87,2018-04-23,1143,-20667.87,5,9,2018-04-01 – 2019-03-28,0,0,1143_C
JE-87,2018-04-23,2138,24592.25,5,9,2018-04-01 – 2019-03-28,0,0,2138_D
JE-88,2019-05-25,2145,-16944.34,2,7,2019-05-01 – 2020-04-28,0,0,2145_C
JE-88,2019-05-25,2273,16944.34,2,7,2019-05-01 – 2020-04-28,0,0,2273_D
JE-88,2019-05-25,2248,23167.93,2,7,2019-05-01 – 2020-04-28,0,0,2248_D
JE-88,2019-05-25,1110,-23167.93,2,7,2019-05-01 – 2020-04-28,0,0,1110_C
JE-89,2019-08-17,3174,-5348.41,5,6,2019-08-01 – 2020-07-28,0,0,3174_C
JE-89,2019-08-17,2124,5348.41,5,6,2019-08-01 – 2020-07-28,0,0,2124_D
JE-90,2018-03-13,1124,15705.71,6,4,2018-03-01 – 2019-02-28,0,0,1124_D
JE-90,2018-03-13,2180,-2410.17,6,4,2018-03-01 – 2019-02-28,0,0,2180_C
JE-90,2018-03-13,1102,-15705.71,6,4,2018-03-01 – 2019-02-28,0,0,1102_C
JE-90,2018-03-13,2172,-21474.12,6,4,2018-03-01 – 2019-02-28,0,0,2172_C
JE-90,2018-03-13,1155,2410.17,6,4,2018-03-01 – 2019-02-28,0,0,1155_D
JE-90,2018-03-13,2241,21474.12,6,4,2018-03-01 – 2019-02-28,0,0,2241_D
JE-91,2019-06-26,3201,-27884.45,2,5,2019-06-01 – 2020-05-28,0,0,3201_C
JE-91,2019-06-26,2134,27884.45,2,5,2019-06-01 – 2020-05-28,0,0,2134_D
JE-92,2019-03-27,3219,-33752.91,2,8,2019-03-01 – 2020-02-28,0,0,3219_C
JE-92,2019-03-27,2174,33752.91,2,8,2019-03-01 – 2020-02-28,0,0,2174_D
JE-93,2019-07-08,2115,2829.21,6,7,2019-07-01 – 2020-06-28,0,0,2115_D
JE-93,2019-07-08,2141,6582.69,6,7,2019-07-01 – 2020-06-28,0,0,2141_D
JE-93,2019-07-08,3218,-6582.69,6,7,2019-07-01 – 2020-06-28,0,0,3218_C
JE-93,2019-07-08,1159,38100.72,6,7,2019-07-01 – 2020-06-28,0,0,1159_D
JE-93,2019-07-08,2279,-38100.72,6,7,2019-07-01 – 2020-06-28,0,0,2279_C
JE-93,2019-07-08,2142,-2829.21,6,7,2019-07-01 – 2020-06-28,0,0,2142_C
JE-94,2019-09-01,2271,45315.64,1,7,2019-09-01 – 2020-08-28,0,0,2271_D
JE-94,2019-09-01,1182,39663.69,1,7,2019-09-01 – 2020-08-28,0,0,1182_D
JE-94,2019-09-01,1197,-45315.64,1,7,2019-09-01 – 2020-08-28,0,0,1197_C
JE-94,2019-09-01,2135,-39663.69,1,7,2019-09-01 – 2020-08-28,0,0,2135_C
JE-95,2018-02-05,3209,6638.7,1,6,2018-02-01 – 2019-01-28,0,0,3209_D
JE-95,2018-02-05,1155,-6638.7,1,6,2018-02-01 – 2019-01-28,0,0,1155_C
JE-96,2019-04-19,1144,36130.5,7,4,2019-04-01 – 2020-03-28,0,0,1144_D
JE-96,2019-04-19,2292,16068.34,7,4,2019-04-01 – 2020-03-28,0,0,2292_D
JE-96,2019-04-19,2124,-36130.5,7,4,2019-04-01 – 2020-03-28,0,0,2124_C
JE-96,2019-04-19,3146,-20091.24,7,4,2019-04-01 – 2020-03-28,0,0,3146_C
JE-96,2019-04-19,3227,-16068.34,7,4,2019-04-01 – 2020-03-28,0,0,3227_C
JE-96,2019-04-19,2236,20091.24,7,4,2019-04-01 – 2020-03-28,0,0,2236_D
JE-97,2019-09-11,2268,17185.76,6,2,2019-09-01 – 2020-08-28,0,0,2268_D
JE-97,2019-09-11,1183,14164.71,6,2,2019-09-01 – 2020-08-28,0,0,1183_D
JE-97,2019-09-11,2156,-17185.76,6,2,2019-09-01 – 2020-08-28,0,0,2156_C
JE-97,2019-09-11,1115,19583.79,6,2,2019-09-01 – 2020-08-28,0,0,1115_D
JE-97,2019-09-11,3156,-19583.79,6,2,2019-09-01 – 2020-08-28,0,0,3156_C
JE-97,2019-09-11,2143,-14164.71,6,2,2019-09-01 – 2020-08-28,0,0,2143_C
JE-98,2019-04-25,2295,-49981.47,7,9,2019-04-01 – 2020-03-28,0,0,2295_C
JE-98,2019-04-25,1178,-16306.75,7,9,2019-04-01 – 2020-03-28,0,0,1178_C
JE-98,2019-04-25,1176,16306.75,7,9,2019-04-01 – 2020-03-28,0,0,1176_D
JE-98,2019-04-25,3134,-5091.14,7,9,2019-04-01 – 2020-03-28,0,0,3134_C
JE-98,2019-04-25,2173,5091.14,7,9,2019-04-01 – 2020-03-28,0,0,2173_D
JE-98,2019-04-25,1124,49981.47,7,9,2019-04-01 – 2020-03-28,0,0,1124_D
JE-99,2018-08-05,2200,-28310.95,5,2,2018-08-01 – 2019-07-28,0,0,2200_C
JE-99,2018-08-05,2259,19591.01,5,2,2018-08-01 – 2019-07-28,0,0,2259_D
JE-99,2018-08-05,2208,-19591.01,5,2,2018-08-01 – 2019-07-28,0,0,2208_C
JE-99,2018-08-05,2260,28310.95,5,2,2018-08-01 – 2019-07-28,0,0,2260_D
JE-100,2018-02-13,1108,6437.92,3,6,2018-02-01 – 2019-01-28,0,0,1108_D
JE-100,2018-02-13,2258,-15562.34,3,6,2018-02-01 – 2019-01-28,0,0,2258_C
JE-100,2018-02-13,1116,31495.58,3,6,2018-02-01 – 2019-01-28,0,0,1116_D
JE-100,2018-02-13,1116,-6437.92,3,6,2018-02-01 – 2019-01-28,0,0,1116_C
JE-100,2018-02-13,1160,-31495.58,3,6,2018-02-01 – 2019-01-28,0,0,1160_C
JE-100,2018-02-13,3145,15562.34,3,6,2018-02-01 – 2019-01-28,0,0,3145_D
JE-101,2018-07-30,1182,3620.7,2,3,2018-07-01 – 2019-06-28,0,0,1182_D
JE-101,2018-07-30,2271,-3620.7,2,3,2018-07-01 – 2019-06-28,0,0,2271_C
JE-102,2019-12-16,2175,26136.18,2,7,2019-12-01 – 2020-11-28,0,0,2175_D
JE-102,2019-12-16,3104,-26136.18,2,7,2019-12-01 – 2020-11-28,0,0,3104_C
JE-103,2018-10-03,2258,38717.58,1,2,2018-10-01 – 2019-09-28,0,0,2258_D
JE-103,2018-10-03,3226,-38717.58,1,2,2018-10-01 – 2019-09-28,0,0,3226_C
JE-104,2019-10-12,2247,15098.66,1,1,2019-10-01 – 2020-09-28,0,0,2247_D
JE-104,2019-10-12,2205,40972.29,1,1,2019-10-01 – 2020-09-28,0,0,2205_D
JE-104,2019-10-12,2151,-3254.45,1,1,2019-10-01 – 2020-09-28,0,0,2151_C
JE-104,2019-10-12,2263,3254.45,1,1,2019-10-01 – 2020-09-28,0,0,2263_D
JE-104,2019-10-12,3172,-15098.66,1,1,2019-10-01 – 2020-09-28,0,0,3172_C
JE-104,2019-10-12,2148,-40972.29,1,1,2019-10-01 – 2020-09-28,0,0,2148_C
JE-105,2018-09-07,2216,-16561.79,5,7,2018-09-01 – 2019-08-28,0,0,2216_C
JE-105,2018-09-07,2138,-4072.6,5,7,2018-09-01 – 2019-08-28,0,0,2138_C
JE-105,2018-09-07,2277,16561.79,5,7,2018-09-01 – 2019-08-28,0,0,2277_D
JE-105,2018-09-07,1102,4072.6,5,7,2018-09-01 – 2019-08-28,0,0,1102_D
JE-105,2018-09-07,2200,47473.41,5,7,2018-09-01 – 2019-08-28,0,0,2200_D
JE-105,2018-09-07,1112,-47473.41,5,7,2018-09-01 – 2019-08-28,0,0,1112_C
JE-106,2018-02-26,3142,-35521.89,1,6,2018-02-01 – 2019-01-28,0,0,3142_C
JE-106,2018-02-26,3121,35521.89,1,6,2018-02-01 – 2019-01-28,0,0,3121_D
JE-107,2019-05-14,3172,-8297.37,4,1,2019-05-01 – 2020-04-28,0,0,3172_C
JE-107,2019-05-14,2187,8297.37,4,1,2019-05-01 – 2020-04-28,0,0,2187_D
JE-107,2019-05-14,2274,3707.33,4,1,2019-05-01 – 2020-04-28,0,0,2274_D
JE-107,2019-05-14,2279,-3707.33,4,1,2019-05-01 – 2020-04-28,0,0,2279_C
JE-108,2019-10-14,2212,40492.43,5,9,2019-10-01 – 2020-09-28,0,0,2212_D
JE-108,2019-10-14,3145,13243.26,5,9,2019-10-01 – 2020-09-28,0,0,3145_D
JE-108,2019-10-14,3215,-13243.26,5,9,2019-10-01 – 2020-09-28,0,0,3215_C
JE-108,2019-10-14,3194,-40492.43,5,9,2019-10-01 – 2020-09-28,0,0,3194_C
JE-108,2019-10-14,3170,23907.67,5,9,2019-10-01 – 2020-09-28,0,0,3170_D
JE-108,2019-10-14,1140,-23907.67,5,9,2019-10-01 – 2020-09-28,0,0,1140_C
JE-109,2018-10-04,2293,6077.67,6,4,2018-10-01 – 2019-09-28,0,0,2293_D
JE-109,2018-10-04,3147,-6077.67,6,4,2018-10-01 – 2019-09-28,0,0,3147_C
JE-109,2018-10-04,1117,11534.46,6,4,2018-10-01 – 2019-09-28,0,0,1117_D
JE-109,2018-10-04,3175,-11534.46,6,4,2018-10-01 – 2019-09-28,0,0,3175_C
JE-110,2019-04-22,3159,12778.96,6,9,2019-04-01 – 2020-03-28,0,0,3159_D
JE-110,2019-04-22,2236,-12778.96,6,9,2019-04-01 – 2020-03-28,0,0,2236_C
JE-111,2018-09-23,3191,-48924.73,6,3,2018-09-01 – 2019-08-28,0,0,3191_C
JE-111,2018-09-23,1152,44413.49,6,3,2018-09-01 – 2019-08-28,0,0,1152_D
JE-111,2018-09-23,2165,-44413.49,6,3,2018-09-01 – 2019-08-28,0,0,2165_C
JE-111,2018-09-23,3137,18301.32,6,3,2018-09-01 – 2019-08-28,0,0,3137_D
JE-111,2018-09-23,3133,-18301.32,6,3,2018-09-01 – 2019-08-28,0,0,3133_C
JE-111,2018-09-23,1164,48924.73,6,3,2018-09-01 – 2019-08-28,0,0,1164_D
JE-112,2018-03-21,2114,-3397.03,5,2,2018-03-01 – 2019-02-28,0,0,2114_C
JE-112,2018-03-21,2218,-26951.19,5,2,2018-03-01 – 2019-02-28,0,0,2218_C
JE-112,2018-03-21,1197,26951.19,5,2,2018-03-01 – 2019-02-28,0,0,1197_D
JE-112,2018-03-21,2175,3397.03,5,2,2018-03-01 – 2019-02-28,0,0,2175_D
JE-113,2018-12-25,3208,-24170.93,4,3,2018-12-01 – 2019-11-28,0,0,3208_C
JE-113,2018-12-25,2298,7481.73,4,3,2018-12-01 – 2019-11-28,0,0,2298_D
JE-113,2018-12-25,1179,24170.93,4,3,2018-12-01 – 2019-11-28,0,0,1179_D
JE-113,2018-12-25,1148,-7481.73,4,3,2018-12-01 – 2019-11-28,0,0,1148_C
JE-114,2019-11-25,1102,-37202.24,5,4,2019-11-01 – 2020-10-28,0,0,1102_C
JE-114,2019-11-25,3123,37202.24,5,4,2019-11-01 – 2020-10-28,0,0,3123_D
JE-115,2019-10-02,2175,-32885.36,1,4,2019-10-01 – 2020-09-28,0,0,2175_C
JE-115,2019-10-02,3216,-1731.06,1,4,2019-10-01 – 2020-09-28,0,0,3216_C
JE-115,2019-10-02,2124,1731.06,1,4,2019-10-01 – 2020-09-28,0,0,2124_D
JE-115,2019-10-02,2266,-48387.47,1,4,2019-10-01 – 2020-09-28,0,0,2266_C
JE-115,2019-10-02,3148,32885.36,1,4,2019-10-01 – 2020-09-28,0,0,3148_D
JE-115,2019-10-02,3198,48387.47,1,4,2019-10-01 – 2020-09-28,0,0,3198_D
JE-116,2018-06-04,3148,-32476.58,1,8,2018-06-01 – 2019-05-28,0,0,3148_C
JE-116,2018-06-04,2297,32476.58,1,8,2018-06-01 – 2019-05-28,0,0,2297_D
JE-117,2019-05-06,2140,-28072.48,5,5,2019-05-01 – 2020-04-28,0,0,2140_C
JE-117,2019-05-06,2296,38521.7,5,5,2019-05-01 – 2020-04-28,0,0,2296_D
JE-117,2019-05-06,2114,28072.48,5,5,2019-05-01 – 2020-04-28,0,0,2114_D
JE-117,2019-05-06,2190,-38521.7,5,5,2019-05-01 – 2020-04-28,0,0,2190_C
JE-117,2019-05-06,1122,-23852.86,5,5,2019-05-01 – 2020-04-28,0,0,1122_C
JE-117,2019-05-06,2175,23852.86,5,5,2019-05-01 – 2020-04-28,0,0,2175_D
JE-118,2019-09-07,3134,16301.4,2,5,2019-09-01 – 2020-08-28,0,0,3134_D
JE-118,2019-09-07,1108,20279.82,2,5,2019-09-01 – 2020-08-28,0,0,1108_D
JE-118,2019-09-07,1139,-20279.82,2,5,2019-09-01 – 2020-08-28,0,0,1139_C
JE-118,2019-09-07,1124,-37299.51,2,5,2019-09-01 – 2020-08-28,0,0,1124_C
JE-118,2019-09-07,2278,37299.51,2,5,2019-09-01 – 2020-08-28,0,0,2278_D
JE-118,2019-09-07,3113,-16301.4,2,5,2019-09-01 – 2020-08-28,0,0,3113_C
JE-119,2018-02-01,3220,8921.19,5,6,2018-02-01 – 2019-01-28,0,0,3220_D
JE-119,2018-02-01,3139,-49136.22,5,6,2018-02-01 – 2019-01-28,0,0,3139_C
JE-119,2018-02-01,2264,-8921.19,5,6,2018-02-01 – 2019-01-28,0,0,2264_C
JE-119,2018-02-01,3165,49136.22,5,6,2018-02-01 – 2019-01-28,0,0,3165_D
JE-119,2018-02-01,3165,44411.58,5,6,2018-02-01 – 2019-01-28,0,0,3165_D
JE-119,2018-02-01,2225,-44411.58,5,6,2018-02-01 – 2019-01-28,0,0,2225_C
JE-120,2019-07-06,2139,-1418.98,5,9,2019-07-01 – 2020-06-28,0,0,2139_C
JE-120,2019-07-06,1183,1418.98,5,9,2019-07-01 – 2020-06-28,0,0,1183_D
JE-121,2018-03-05,2248,-47760.47,6,2,2018-03-01 – 2019-02-28,0,0,2248_C
JE-121,2018-03-05,3217,42441.22,6,2,2018-03-01 – 2019-02-28,0,0,3217_D
JE-121,2018-03-05,2237,-39676.15,6,2,2018-03-01 – 2019-02-28,0,0,2237_C
JE-121,2018-03-05,2119,-42441.22,6,2,2018-03-01 – 2019-02-28,0,0,2119_C
JE-121,2018-03-05,3161,39676.15,6,2,2018-03-01 – 2019-02-28,0,0,3161_D
JE-121,2018-03-05,3106,47760.47,6,2,2018-03-01 – 2019-02-28,0,0,3106_D
JE-122,2019-02-18,3127,-27292.4,2,8,2019-02-01 – 2020-01-28,0,0,3127_C
JE-122,2019-02-18,1183,-19799.2,2,8,2019-02-01 – 2020-01-28,0,0,1183_C
JE-122,2019-02-18,1134,19799.2,2,8,2019-02-01 – 2020-01-28,0,0,1134_D
JE-122,2019-02-18,3146,27292.4,2,8,2019-02-01 – 2020-01-28,0,0,3146_D
JE-123,2018-01-07,1124,37677.75,6,1,2018-01-01 – 2019-12-28,0,0,1124_D
JE-123,2018-01-07,2214,-37677.75,6,1,2018-01-01 – 2019-12-28,0,0,2214_C
JE-124,2018-12-07,1131,21916.65,1,2,2018-12-01 – 2019-11-28,0,0,1131_D
JE-124,2018-12-07,1131,-21916.65,1,2,2018-12-01 – 2019-11-28,0,0,1131_C
JE-124,2018-12-07,1112,-26233.97,1,2,2018-12-01 – 2019-11-28,0,0,1112_C
JE-124,2018-12-07,2165,26233.97,1,2,2018-12-01 – 2019-11-28,0,0,2165_D
JE-125,2018-07-23,1134,48200.49,1,7,2018-07-01 – 2019-06-28,0,0,1134_D
JE-125,2018-07-23,2277,-48200.49,1,7,2018-07-01 – 2019-06-28,0,0,2277_C
JE-126,2019-01-27,1195,7781.54,4,6,2019-01-01 – 2020-12-28,0,0,1195_D
JE-126,2019-01-27,2150,-7781.54,4,6,2019-01-01 – 2020-12-28,0,0,2150_C
JE-127,2018-11-19,3119,38785.53,1,6,2018-11-01 – 2019-10-28,0,0,3119_D
JE-127,2018-11-19,2281,8508.56,1,6,2018-11-01 – 2019-10-28,0,0,2281_D
JE-127,2018-11-19,2103,-8508.56,1,6,2018-11-01 – 2019-10-28,0,0,2103_C
JE-127,2018-11-19,3222,-38785.53,1,6,2018-11-01 – 2019-10-28,0,0,3222_C
JE-127,2018-11-19,2141,45313.07,1,6,2018-11-01 – 2019-10-28,0,0,2141_D
JE-127,2018-11-19,2201,-45313.07,1,6,2018-11-01 – 2019-10-28,0,0,2201_C
JE-128,2019-01-12,1152,-12937.88,2,2,2019-01-01 – 2020-12-28,0,0,1152_C
JE-128,2019-01-12,1192,-5819.1,2,2,2019-01-01 – 2020-12-28,0,0,1192_C
JE-128,2019-01-12,1141,12937.88,2,2,2019-01-01 – 2020-12-28,0,0,1141_D
JE-128,2019-01-12,3151,36468.22,2,2,2019-01-01 – 2020-12-28,0,0,3151_D
JE-128,2019-01-12,3115,5819.1,2,2,2019-01-01 – 2020-12-28,0,0,3115_D
JE-128,2019-01-12,2138,-36468.22,2,2,2019-01-01 – 2020-12-28,0,0,2138_C
JE-129,2018-01-31,2111,4303.45,2,2,2018-01-01 – 2019-12-28,0,0,2111_D
JE-129,2018-01-31,1193,4055.23,2,2,2018-01-01 – 2019-12-28,0,0,1193_D
JE-129,2018-01-31,2264,-4055.23,2,2,2018-01-01 – 2019-12-28,0,0,2264_C
JE-129,2018-01-31,3205,-4303.45,2,2,2018-01-01 – 2019-12-28,0,0,3205_C
JE-129,2018-01-31,2263,44538.94,2,2,2018-01-01 – 2019-12-28,0,0,2263_D
JE-129,2018-01-31,1118,-44538.94,2,2,2018-01-01 – 2019-12-28,0,0,1118_C
JE-130,2018-11-19,3181,-41645.24,7,9,2018-11-01 – 2019-10-28,0,0,3181_C
JE-130,2018-11-19,2106,41645.24,7,9,2018-11-01 – 2019-10-28,0,0,2106_D
JE-131,2019-10-18,2256,-37140.2,5,6,2019-10-01 – 2020-09-28,0,0,2256_C
JE-131,2019-10-18,3150,37140.2,5,6,2019-10-01 – 2020-09-28,0,0,3150_D
JE-132,2019-12-06,3149,16977.27,4,4,2019-12-01 – 2020-11-28,0,0,3149_D
JE-132,2019-12-06,2162,-48321.85,4,4,2019-12-01 – 2020-11-28,0,0,2162_C
JE-132,2019-12-06,2161,5551.97,4,4,2019-12-01 – 2020-11-28,0,0,2161_D
JE-132,2019-12-06,1151,48321.85,4,4,2019-12-01 – 2020-11-28,0,0,1151_D
JE-132,2019-12-06,2161,-16977.27,4,4,2019-12-01 – 2020-11-28,0,0,2161_C
JE-132,2019-12-06,3187,-5551.97,4,4,2019-12-01 – 2020-11-28,0,0,3187_C
JE-133,2018-08-01,2252,-12926.33,5,5,2018-08-01 – 2019-07-28,0,0,2252_C
JE-133,2018-08-01,2178,-8017.33,5,5,2018-08-01 – 2019-07-28,0,0,2178_C
JE-133,2018-08-01,2233,8017.33,5,5,2018-08-01 – 2019-07-28,0,0,2233_D
JE-133,2018-08-01,3193,12926.33,5,5,2018-08-01 – 2019-07-28,0,0,3193_D
JE-134,2019-05-27,1144,34841.83,3,7,2019-05-01 – 2020-04-28,0,0,1144_D
JE-134,2019-05-27,3172,25412.76,3,7,2019-05-01 – 2020-04-28,0,0,3172_D
JE-134,2019-05-27,3226,-25412.76,3,7,2019-05-01 – 2020-04-28,0,0,3226_C
JE-134,2019-05-27,1110,8001.54,3,7,2019-05-01 – 2020-04-28,0,0,1110_D
JE-134,2019-05-27,2120,-34841.83,3,7,2019-05-01 – 2020-04-28,0,0,2120_C
JE-134,2019-05-27,1155,-8001.54,3,7,2019-05-01 – 2020-04-28,0,0,1155_C
JE-135,2018-11-11,1160,7628.06,3,1,2018-11-01 – 2019-10-28,0,0,1160_D
JE-135,2018-11-11,2226,-7628.06,3,1,2018-11-01 – 2019-10-28,0,0,2226_C
JE-136,2019-08-07,2272,-38973.05,3,5,2019-08-01 – 2020-07-28,0,0,2272_C
JE-136,2019-08-07,3166,-28739.47,3,5,2019-08-01 – 2020-07-28,0,0,3166_C
JE-136,2019-08-07,2255,5125.12,3,5,2019-08-01 – 2020-07-28,0,0,2255_D
JE-136,2019-08-07,2216,-5125.12,3,5,2019-08-01 – 2020-07-28,0,0,2216_C
JE-136,2019-08-07,2158,28739.47,3,5,2019-08-01 – 2020-07-28,0,0,2158_D
JE-136,2019-08-07,1190,38973.05,3,5,2019-08-01 – 2020-07-28,0,0,1190_D
JE-137,2019-05-10,2118,21940.35,2,4,2019-05-01 – 2020-04-28,0,0,2118_D
JE-137,2019-05-10,2258,41098.86,2,4,2019-05-01 – 2020-04-28,0,0,2258_D
JE-137,2019-05-10,2285,-41098.86,2,4,2019-05-01 – 2020-04-28,0,0,2285_C
JE-137,2019-05-10,2240,-21940.35,2,4,2019-05-01 – 2020-04-28,0,0,2240_C
JE-138,2019-03-09,1103,1863.37,6,1,2019-03-01 – 2020-02-28,0,0,1103_D
JE-138,2019-03-09,2262,-1863.37,6,1,2019-03-01 – 2020-02-28,0,0,2262_C
JE-139,2019-06-17,3207,-28427.32,2,9,2019-06-01 – 2020-05-28,0,0,3207_C
JE-139,2019-06-17,1125,44777.13,2,9,2019-06-01 – 2020-05-28,0,0,1125_D
JE-139,2019-06-17,1109,-36920.77,2,9,2019-06-01 – 2020-05-28,0,0,1109_C
JE-139,2019-06-17,2249,-44777.13,2,9,2019-06-01 – 2020-05-28,0,0,2249_C
JE-139,2019-06-17,1111,28427.32,2,9,2019-06-01 – 2020-05-28,0,0,1111_D
JE-139,2019-06-17,2111,36920.77,2,9,2019-06-01 – 2020-05-28,0,0,2111_D
JE-140,2018-12-02,2143,26090.68,5,6,2018-12-01 – 2019-11-28,0,0,2143_D
JE-140,2018-12-02,3135,-12790.8,5,6,2018-12-01 – 2019-11-28,0,0,3135_C
JE-140,2018-12-02,2247,-26090.68,5,6,2018-12-01 – 2019-11-28,0,0,2247_C
JE-140,2018-12-02,1138,-41211.75,5,6,2018-12-01 – 2019-11-28,0,0,1138_C
JE-140,2018-12-02,2212,12790.8,5,6,2018-12-01 – 2019-11-28,0,0,2212_D
JE-140,2018-12-02,2200,41211.75,5,6,2018-12-01 – 2019-11-28,0,0,2200_D
JE-141,2019-12-13,2290,16225.11,1,3,2019-12-01 – 2020-11-28,0,0,2290_D
JE-141,2019-12-13,2188,-16225.11,1,3,2019-12-01 – 2020-11-28,0,0,2188_C
JE-142,2019-09-06,3202,41626.96,4,7,2019-09-01 – 2020-08-28,0,0,3202_D
