JE_NO,EFF_DATE,ACCOUNT,AMOUNT,SOURCE,COMPANY,FY,Fabricated_JE,TYPE,ACCOUNT_DC
JE-66,2019-05-04,2269,20119.65,6,4,2019-05-01 – 2020-04-28,0,0,2269_D
JE-66,2019-05-04,1176,-18695.64,6,4,2019-05-01 – 2020-04-28,0,0,1176_C
JE-67,2018-07-05,3186,-18218.53,4,2,2018-07-01 – 2019-06-28,0,0,3186_C
JE-67,2018-07-05,1144,33659.59,4,2,2018-07-01 – 2019-06-28,0,0,1144_D
JE-67,2018-07-05,2156,18218.53,4,2,2018-07-01 – 2019-06-28,0,0,2156_D
JE-67,2018-07-05,3158,-33659.59,4,2,2018-07-01 – 2019-06-28,0,0,3158_C
JE-68,2018-10-30,2254,25139.01,2,4,2018-10-01 – 2019-09-28,0,0,2254_D
JE-68,2018-10-30,2220,35878.43,2,4,2018-10-01 – 2019-09-28,0,0,2220_D
JE-68,2018-10-30,1137,-25139.01,2,4,2018-10-01 – 2019-09-28,0,0,1137_C
JE-68,2018-10-30,3171,-35878.43,2,4,2018-10-01 – 2019-09-28,0,0,3171_C
JE-68,2018-10-30,2197,24906.95,2,4,2018-10-01 – 2019-09-28,0,0,2197_D
JE-68,2018-10-30,3215,-24906.95,2,4,2018-10-01 – 2019-09-28,0,0,3215_C
JE-69,2018-05-24,1192,-24164.99,6,1,2018-05-01 – 2019-04-28,0,0,1192_C
JE-69,2018-05-24,3194,29740.02,6,1,2018-05-01 – 2019-04-28,0,0,3194_D
JE-69,2018-05-24,1155,-29740.02,6,1,2018-05-01 – 2019-04-28,0,0,1155_C
JE-69,2018-05-24,2183,24164.99,6,1,2018-05-01 – 2019-04-28,0,0,2183_D
JE-70,2019-12-21,3177,-20313.12,6,5,2019-12-01 – 2020-11-28,0,0,3177_C
JE-70,2019-12-21,3120,20313.12,6,5,2019-12-01 – 2020-11-28,0,0,3120_D
JE-71,2019-12-23,3114,-11040.48,3,9,2019-12-01 – 2020-11-28,0,0,3114_C
JE-71,2019-12-23,3216,11040.48,3,9,2019-12-01 – 2020-11-28,0,0,3216_D
JE-72,2018-05-17,2194,-22751.22,6,3,2018-05-01 – 2019-04-28,0,0,2194_C
JE-72,2018-05-17,2186,19456.45,6,3,2018-05-01 – 2019-04-28,0,0,2186_D
JE-72,2018-05-17,2206,-19456.45,6,3,2018-05-01 – 2019-04-28,0,0,2206_C
JE-72,2018-05-17,3216,22751.22,6,3,2018-05-01 – 2019-04-28,0,0,3216_D
JE-73,2018-03-01,3201,38872.86,5,9,2018-03-01 – 2019-02-28,0,0,3201_D
JE-73,2018-03-01,1117,-38872.86,5,9,2018-03-01 – 2019-02-28,0,0,1117_C
JE-74,2018-06-04,2167,-46485.46,1,1,2018-06-01 – 2019-05-28,0,0,2167_C
JE-74,2018-06-04,2253,-12353.0,1,1,2018-06-01 – 2019-05-28,0,0,2253_C
JE-74,2018-06-04,2106,-19462.08,1,1,2018-06-01 – 2019-05-28,0,0,2106_C
JE-74,2018-06-04,2154,46485.46,1,1,2018-06-01 – 2019-05-28,0,0,2154_D
JE-74,2018-06-04,3118,12353.0,1,1,2018-06-01 – 2019-05-28,0,0,3118_D
JE-74,2018-06-04,2139,19462.08,1,1,2018-06-01 – 2019-05-28,0,0,2139_D
JE-75,2018-06-11,3116,41769.27,4,2,2018-06-01 – 2019-05-28,0,0,3116_D
JE-75,2018-06-11,2141,28413.35,4,2,2018-06-01 – 2019-05-28,0,0,2141_D
JE-75,2018-06-11,1190,-28413.35,4,2,2018-06-01 – 2019-05-28,0,0,1190_C
JE-75,2018-06-11,1181,-41769.27,4,2,2018-06-01 – 2019-05-28,0,0,1181_C
JE-76,2018-10-04,2264,-42886.97,6,6,2018-10-01 – 2019-09-28,0,0,2264_C
JE-76,2018-10-04,3138,42886.97,6,6,2018-10-01 – 2019-09-28,0,0,3138_D
JE-76,2018-10-04,3107,43593.82,6,6,2018-10-01 – 2019-09-28,0,0,3107_D
JE-76,2018-10-04,3178,-43593.82,6,6,2018-10-01 – 2019-09-28,0,0,3178_C
JE-77,2018-05-29,2142,-17764.15,3,7,2018-05-01 – 2019-04-28,0,0,2142_C
JE-77,2018-05-29,1147,17764.15,3,7,2018-05-01 – 2019-04-28,0,0,1147_D
JE-78,2018-02-19,1181,41370.91,3,8,2018-02-01 – 2019-01-28,0,0,1181_D
JE-78,2018-02-19,3178,-26114.67,3,8,2018-02-01 – 2019-01-28,0,0,3178_C
JE-78,2018-02-19,3113,-41370.91,3,8,2018-02-01 – 2019-01-28,0,0,3113_C
JE-78,2018-02-19,3144,26114.67,3,8,2018-02-01 – 2019-01-28,0,0,3144_D
JE-79,2018-09-16,2105,30086.74,6,8,2018-09-01 – 2019-08-28,0,0,2105_D
JE-79,2018-09-16,2287,-33962.29,6,8,2018-09-01 – 2019-08-28,0,0,2287_C
JE-79,2018-09-16,1128,-30086.74,6,8,2018-09-01 – 2019-08-28,0,0,1128_C
JE-79,2018-09-16,1137,33962.29,6,8,2018-09-01 – 2019-08-28,0,0,1137_D
JE-80,2018-02-15,1195,11566.72,5,4,2018-02-01 – 2019-01-28,0,0,1195_D
JE-80,2018-02-15,2157,-42756.95,5,4,2018-02-01 – 2019-01-28,0,0,2157_C
JE-80,2018-02-15,3143,12561.65,5,4,2018-02-01 – 2019-01-28,0,0,3143_D
JE-80,2018-02-15,3181,42756.95,5,4,2018-02-01 – 2019-01-28,0,0,3181_D
JE-80,2018-02-15,3208,-11566.72,5,4,2018-02-01 – 2019-01-28,0,0,3208_C
JE-80,2018-02-15,1189,-12561.65,5,4,2018-02-01 – 2019-01-28,0,0,1189_C
JE-81,2018-09-19,2204,-49896.51,6,5,2018-09-01 – 2019-08-28,0,0,2204_C
JE-81,2018-09-19,1182,-39975.84,6,5,2018-09-01 – 2019-08-28,0,0,1182_C
JE-81,2018-09-19,2152,49896.51,6,5,2018-09-01 – 2019-08-28,0,0,2152_D
JE-81,2018-09-19,2105,39975.84,6,5,2018-09-01 – 2019-08-28,0,0,2105_D
JE-82,2018-05-24,2175,24738.86,3,7,2018-05-01 – 2019-04-28,0,0,2175_D
JE-82,2018-05-24,1195,48978.18,3,7,2018-05-01 – 2019-04-28,0,0,1195_D
JE-82,2018-05-24,1126,-24738.86,3,7,2018-05-01 – 2019-04-28,0,0,1126_C
JE-82,2018-05-24,2218,-25474.69,3,7,2018-05-01 – 2019-04-28,0,0,2218_C
JE-82,2018-05-24,3149,-48978.18,3,7,2018-05-01 – 2019-04-28,0,0,3149_C
JE-82,2018-05-24,2229,25474.69,3,7,2018-05-01 – 2019-04-28,0,0,2229_D
JE-83,2019-05-07,3192,42957.08,5,1,2019-05-01 – 2020-04-28,0,0,3192_D
JE-83,2019-05-07,2285,-7923.03,5,1,2019-05-01 – 2020-04-28,0,0,2285_C
JE-83,2019-05-07,2273,7923.03,5,1,2019-05-01 – 2020-04-28,0,0,2273_D
JE-83,2019-05-07,1181,-42957.08,5,1,2019-05-01 – 2020-04-28,0,0,1181_C
JE-84,2018-06-03,2225,-29686.76,5,9,2018-06-01 – 2019-05-28,0,0,2225_C
JE-84,2018-06-03,1152,29686.76,5,9,2018-06-01 – 2019-05-28,0,0,1152_D
JE-85,2019-07-30,1127,-20706.1,3,7,2019-07-01 – 2020-06-28,0,0,1127_C
JE-85,2019-07-30,2107,16310.57,3,7,2019-07-01 – 2020-06-28,0,0,2107_D
JE-85,2019-07-30,2275,-43346.68,3,7,2019-07-01 – 2020-06-28,0,0,2275_C
JE-85,2019-07-30,1121,43346.68,3,7,2019-07-01 – 2020-06-28,0,0,1121_D
JE-85,2019-07-30,3160,20706.1,3,7,2019-07-01 – 2020-06-28,0,0,3160_D
JE-85,2019-07-30,2187,-16310.57,3,7,2019-07-01 – 2020-06-28,0,0,2187_C
JE-86,2018-03-05,1192,37624.48,1,4,2018-03-01 – 2019-02-28,0,0,1192_D
JE-86,2018-03-05,2108,-37624.48,1,4,2018-03-01 – 2019-02-28,0,0,2108_C
JE-87,2019-08-26,2121,34157.99,6,5,2019-08-01 – 2020-07-28,0,0,2121_D
JE-87,2019-08-26,3220,-24645.42,6,5,2019-08-01 – 2020-07-28,0,0,3220_C
JE-87,2019-08-26,1178,22846.62,6,5,2019-08-01 – 2020-07-28,0,0,1178_D
JE-87,2019-08-26,2285,-34157.99,6,5,2019-08-01 – 2020-07-28,0,0,2285_C
JE-87,2019-08-26,3111,24645.42,6,5,2019-08-01 – 2020-07-28,0,0,3111_D
JE-87,2019-08-26,2157,-22846.62,6,5,2019-08-01 – 2020-07-28,0,0,2157_C
JE-88,2019-09-01,2230,-38182.95,1,4,2019-09-01 – 2020-08-28,0,0,2230_C
JE-88,2019-09-01,3121,-2340.53,1,4,2019-09-01 – 2020-08-28,0,0,3121_C
JE-88,2019-09-01,3223,38182.95,1,4,2019-09-01 – 2020-08-28,0,0,3223_D
JE-88,2019-09-01,1100,2340.53,1,4,2019-09-01 – 2020-08-28,0,0,1100_D
JE-89,2018-12-22,1187,27860.84,5,9,2018-12-01 – 2019-11-28,0,0,1187_D
JE-89,2018-12-22,1150,-27860.84,5,9,2018-12-01 – 2019-11-28,0,0,1150_C
JE-90,2018-05-07,2232,-44027.02,7,3,2018-05-01 – 2019-04-28,0,0,2232_C
JE-90,2018-05-07,2181,44027.02,7,3,2018-05-01 – 2019-04-28,0,0,2181_D
JE-90,2018-05-07,2200,-25509.68,7,3,2018-05-01 – 2019-04-28,0,0,2200_C
JE-90,2018-05-07,2119,25509.68,7,3,2018-05-01 – 2019-04-28,0,0,2119_D
JE-91,2019-02-04,1165,35199.62,2,5,2019-02-01 – 2020-01-28,0,0,1165_D
JE-91,2019-02-04,2184,-43452.88,2,5,2019-02-01 – 2020-01-28,0,0,2184_C
JE-91,2019-02-04,2262,24938.7,2,5,2019-02-01 – 2020-01-28,0,0,2262_D
JE-91,2019-02-04,2200,-35199.62,2,5,2019-02-01 – 2020-01-28,0,0,2200_C
JE-91,2019-02-04,1195,-24938.7,2,5,2019-02-01 – 2020-01-28,0,0,1195_C
JE-91,2019-02-04,2216,43452.88,2,5,2019-02-01 – 2020-01-28,0,0,2216_D
JE-92,2018-01-01,3203,20555.34,5,1,2018-01-01 – 2019-12-28,0,0,3203_D
JE-92,2018-01-01,2247,-20555.34,5,1,2018-01-01 – 2019-12-28,0,0,2247_C
JE-93,2019-07-21,1169,20063.01,5,2,2019-07-01 – 2020-06-28,0,0,1169_D
JE-93,2019-07-21,1118,19796.84,5,2,2019-07-01 – 2020-06-28,0,0,1118_D
JE-93,2019-07-21,2123,-19796.84,5,2,2019-07-01 – 2020-06-28,0,0,2123_C
JE-93,2019-07-21,3110,-20063.01,5,2,2019-07-01 – 2020-06-28,0,0,3110_C
JE-94,2018-02-13,2195,27658.59,7,8,2018-02-01 – 2019-01-28,0,0,2195_D
JE-94,2018-02-13,2193,-27658.59,7,8,2018-02-01 – 2019-01-28,0,0,2193_C
JE-94,2018-02-13,2201,33076.55,7,8,2018-02-01 – 2019-01-28,0,0,2201_D
JE-94,2018-02-13,2142,-16971.5,7,8,2018-02-01 – 2019-01-28,0,0,2142_C
JE-94,2018-02-13,2108,16971.5,7,8,2018-02-01 – 2019-01-28,0,0,2108_D
JE-94,2018-02-13,3124,-33076.55,7,8,2018-02-01 – 2019-01-28,0,0,3124_C
JE-95,2019-03-01,1114,-21670.0,6,5,2019-03-01 – 2020-02-28,0,0,1114_C
JE-95,2019-03-01,2223,21670.0,6,5,2019-03-01 – 2020-02-28,0,0,2223_D
JE-96,2018-07-31,2191,-35193.21,1,6,2018-07-01 – 2019-06-28,0,0,2191_C
JE-96,2018-07-31,3122,35193.21,1,6,2018-07-01 – 2019-06-28,0,0,3122_D
JE-97,2019-09-20,3214,8742.69,6,7,2019-09-01 – 2020-08-28,0,0,3214_D
JE-97,2019-09-20,2236,-41277.25,6,7,2019-09-01 – 2020-08-28,0,0,2236_C
JE-97,2019-09-20,2111,41277.25,6,7,2019-09-01 – 2020-08-28,0,0,2111_D
JE-97,2019-09-20,1101,12846.97,6,7,2019-09-01 – 2020-08-28,0,0,1101_D
JE-97,2019-09-20,1123,-12846.97,6,7,2019-09-01 – 2020-08-28,0,0,1123_C
JE-97,2019-09-20,1161,-8742.69,6,7,2019-09-01 – 2020-08-28,0,0,1161_C
JE-98,2019-10-22,2141,-37421.74,1,2,2019-10-01 – 2020-09-28,0,0,2141_C
JE-98,2019-10-22,2187,-27356.68,1,2,2019-10-01 – 2020-09-28,0,0,2187_C
JE-98,2019-10-22,2134,39997.76,1,2,2019-10-01 – 2020-09-28,0,0,2134_D
JE-98,2019-10-22,2165,27356.68,1,2,2019-10-01 – 2020-09-28,0,0,2165_D
JE-98,2019-10-22,2223,37421.74,1,2,2019-10-01 – 2020-09-28,0,0,2223_D
JE-98,2019-10-22,3149,-39997.76,1,2,2019-10-01 – 2020-09-28,0,0,3149_C
JE-99,2018-12-04,2269,49416.01,6,4,2018-12-01 – 2019-11-28,0,0,2269_D
JE-99,2018-12-04,1136,-49416.01,6,4,2018-12-01 – 2019-11-28,0,0,1136_C
JE-100,2019-03-13,1131,-34459.91,5,9,2019-03-01 – 2020-02-28,0,0,1131_C
JE-100,2019-03-13,1165,34459.91,5,9,2019-03-01 – 2020-02-28,0,0,1165_D
JE-101,2018-08-05,3148,-34021.03,5,7,2018-08-01 – 2019-07-28,0,0,3148_C
JE-101,2018-08-05,1137,39113.5,5,7,2018-08-01 – 2019-07-28,0,0,1137_D
JE-101,2018-08-05,2205,34021.03,5,7,2018-08-01 – 2019-07-28,0,0,2205_D
JE-101,2018-08-05,3197,-39113.5,5,7,2018-08-01 – 2019-07-28,0,0,3197_C
JE-101,2018-08-05,1146,7706.94,5,7,2018-08-01 – 2019-07-28,0,0,1146_D
JE-101,2018-08-05,3180,-7706.94,5,7,2018-08-01 – 2019-07-28,0,0,3180_C
JE-102,2018-01-02,3200,32309.77,1,1,2018-01-01 – 2019-12-28,0,0,3200_D
JE-102,2018-01-02,3211,-32309.77,1,1,2018-01-01 – 2019-12-28,0,0,3211_C
JE-102,2018-01-02,3145,8346.23,1,1,2018-01-01 – 2019-12-28,0,0,3145_D
JE-102,2018-01-02,1185,14460.32,1,1,2018-01-01 – 2019-12-28,0,0,1185_D
JE-102,2018-01-02,1129,-14460.32,1,1,2018-01-01 – 2019-12-28,0,0,1129_C
JE-102,2018-01-02,2231,-8346.23,1,1,2018-01-01 – 2019-12-28,0,0,2231_C
JE-103,2019-02-23,1115,47089.53,1,4,2019-02-01 – 2020-01-28,0,0,1115_D
JE-103,2019-02-23,2184,-47089.53,1,4,2019-02-01 – 2020-01-28,0,0,2184_C
JE-103,2019-02-23,2285,-35792.01,1,4,2019-02-01 – 2020-01-28,0,0,2285_C
JE-103,2019-02-23,3181,35792.01,1,4,2019-02-01 – 2020-01-28,0,0,3181_D
JE-104,2018-11-03,3199,-26107.69,7,2,2018-11-01 – 2019-10-28,0,0,3199_C
JE-104,2018-11-03,3119,34681.72,7,2,2018-11-01 – 2019-10-28,0,0,3119_D
JE-104,2018-11-03,1135,26107.69,7,2,2018-11-01 – 2019-10-28,0,0,1135_D
JE-104,2018-11-03,2121,-34681.72,7,2,2018-11-01 – 2019-10-28,0,0,2121_C
JE-105,2019-11-26,2233,-11425.81,2,8,2019-11-01 – 2020-10-28,0,0,2233_C
JE-105,2019-11-26,1110,26184.18,2,8,2019-11-01 – 2020-10-28,0,0,1110_D
JE-105,2019-11-26,1164,11425.81,2,8,2019-11-01 – 2020-10-28,0,0,1164_D
JE-105,2019-11-26,3108,-43182.13,2,8,2019-11-01 – 2020-10-28,0,0,3108_C
JE-105,2019-11-26,3136,43182.13,2,8,2019-11-01 – 2020-10-28,0,0,3136_D
JE-105,2019-11-26,1119,-26184.18,2,8,2019-11-01 – 2020-10-28,0,0,1119_C
JE-106,2019-10-18,2287,-4192.84,3,2,2019-10-01 – 2020-09-28,0,0,2287_C
JE-106,2019-10-18,1124,-43138.78,3,2,2019-10-01 – 2020-09-28,0,0,1124_C
JE-106,2019-10-18,1134,43138.78,3,2,2019-10-01 – 2020-09-28,0,0,1134_D
JE-106,2019-10-18,3127,4192.84,3,2,2019-10-01 – 2020-09-28,0,0,3127_D
JE-107,2018-07-30,1121,-16410.37,1,6,2018-07-01 – 2019-06-28,0,0,1121_C
JE-107,2018-07-30,2264,16410.37,1,6,2018-07-01 – 2019-06-28,0,0,2264_D
JE-108,2019-12-08,3203,-31988.01,5,4,2019-12-01 – 2020-11-28,0,0,3203_C
JE-108,2019-12-08,2105,33532.26,5,4,2019-12-01 – 2020-11-28,0,0,2105_D
JE-108,2019-12-08,2146,31988.01,5,4,2019-12-01 – 2020-11-28,0,0,2146_D
JE-108,2019-12-08,1151,-33532.26,5,4,2019-12-01 – 2020-11-28,0,0,1151_C
JE-109,2018-07-25,3209,-38253.32,3,4,2018-07-01 – 2019-06-28,0,0,3209_C
JE-109,2018-07-25,2181,38253.32,3,4,2018-07-01 – 2019-06-28,0,0,2181_D
JE-110,2019-04-14,2223,-3723.11,2,3,2019-04-01 – 2020-03-28,0,0,2223_C
JE-110,2019-04-14,2224,3723.11,2,3,2019-04-01 – 2020-03-28,0,0,2224_D
JE-111,2018-10-05,3163,-15500.13,1,9,2018-10-01 – 2019-09-28,0,0,3163_C
JE-111,2018-10-05,2211,15500.13,1,9,2018-10-01 – 2019-09-28,0,0,2211_D
JE-112,2018-06-25,1109,9539.22,4,7,2018-06-01 – 2019-05-28,0,0,1109_D
JE-112,2018-06-25,1154,-9539.22,4,7,2018-06-01 – 2019-05-28,0,0,1154_C
JE-113,2018-07-09,1137,39059.08,1,2,2018-07-01 – 2019-06-28,0,0,1137_D
JE-113,2018-07-09,2200,48807.47,1,2,2018-07-01 – 2019-06-28,0,0,2200_D
JE-113,2018-07-09,2155,7090.53,1,2,2018-07-01 – 2019-06-28,0,0,2155_D
JE-113,2018-07-09,2225,-48807.47,1,2,2018-07-01 – 2019-06-28,0,0,2225_C
JE-113,2018-07-09,2111,-7090.53,1,2,2018-07-01 – 2019-06-28,0,0,2111_C
JE-113,2018-07-09,2222,-39059.08,1,2,2018-07-01 – 2019-06-28,0,0,2222_C
JE-114,2019-03-07,2253,-47398.51,3,9,2019-03-01 – 2020-02-28,0,0,2253_C
JE-114,2019-03-07,3154,47398.51,3,9,2019-03-01 – 2020-02-28,0,0,3154_D
JE-115,2018-07-05,2168,30490.53,1,4,2018-07-01 – 2019-06-28,0,0,2168_D
JE-115,2018-07-05,1105,-30490.53,1,4,2018-07-01 – 2019-06-28,0,0,1105_C
JE-116,2018-04-14,2114,-34630.78,2,4,2018-04-01 – 2019-03-28,0,0,2114_C
JE-116,2018-04-14,3215,33820.49,2,4,2018-04-01 – 2019-03-28,0,0,3215_D
JE-116,2018-04-14,3197,-47014.67,2,4,2018-04-01 – 2019-03-28,0,0,3197_C
JE-116,2018-04-14,2229,34630.78,2,4,2018-04-01 – 2019-03-28,0,0,2229_D
JE-116,2018-04-14,1124,-33820.49,2,4,2018-04-01 – 2019-03-28,0,0,1124_C
JE-116,2018-04-14,2267,47014.67,2,4,2018-04-01 – 2019-03-28,0,0,2267_D
JE-117,2018-01-31,2243,-8726.69,7,8,2018-01-01 – 2019-12-28,0,0,2243_C
JE-117,2018-01-31,1145,2608.56,7,8,2018-01-01 – 2019-12-28,0,0,1145_D
JE-117,2018-01-31,1197,-2608.56,7,8,2018-01-01 – 2019-12-28,0,0,1197_C
JE-117,2018-01-31,1165,8726.69,7,8,2018-01-01 – 2019-12-28,0,0,1165_D
JE-118,2019-11-27,2249,-18744.93,2,9,2019-11-01 – 2020-10-28,0,0,2249_C
JE-118,2019-11-27,1192,18744.93,2,9,2019-11-01 – 2020-10-28,0,0,1192_D
JE-118,2019-11-27,3172,-45674.31,2,9,2019-11-01 – 2020-10-28,0,0,3172_C
JE-118,2019-11-27,3218,45674.31,2,9,2019-11-01 – 2020-10-28,0,0,3218_D
JE-119,2019-02-16,1147,4286.3,1,8,2019-02-01 – 2020-01-28,0,0,1147_D
JE-119,2019-02-16,2140,30924.98,1,8,2019-02-01 – 2020-01-28,0,0,2140_D
JE-119,2019-02-16,1190,-4286.3,1,8,2019-02-01 – 2020-01-28,0,0,1190_C
JE-119,2019-02-16,2234,-30924.98,1,8,2019-02-01 – 2020-01-28,0,0,2234_C
JE-120,2018-07-04,2121,7396.98,4,3,2018-07-01 – 2019-06-28,0,0,2121_D
JE-120,2018-07-04,2113,42066.89,4,3,2018-07-01 – 2019-06-28,0,0,2113_D
JE-120,2018-07-04,2284,-16222.64,4,3,2018-07-01 – 2019-06-28,0,0,2284_C
JE-120,2018-07-04,1158,-42066.89,4,3,2018-07-01 – 2019-06-28,0,0,1158_C
JE-120,2018-07-04,2285,-7396.98,4,3,2018-07-01 – 2019-06-28,0,0,2285_C
JE-120,2018-07-04,2184,16222.64,4,3,2018-07-01 – 2019-06-28,0,0,2184_D
JE-121,2019-11-08,2204,-47747.22,2,3,2019-11-01 – 2020-10-28,0,0,2204_C
JE-121,2019-11-08,2204,47747.22,2,3,2019-11-01 – 2020-10-28,0,0,2204_D
JE-122,2018-02-21,3203,31977.85,4,8,2018-02-01 – 2019-01-28,0,0,3203_D
JE-122,2018-02-21,2248,-44846.86,4,8,2018-02-01 – 2019-01-28,0,0,2248_C
JE-122,2018-02-21,2217,-31977.85,4,8,2018-02-01 – 2019-01-28,0,0,2217_C
JE-122,2018-02-21,2120,44846.86,4,8,2018-02-01 – 2019-01-28,0,0,2120_D
JE-123,2019-01-04,3117,-13666.87,3,7,2019-01-01 – 2020-12-28,0,0,3117_C
JE-123,2019-01-04,2182,13666.87,3,7,2019-01-01 – 2020-12-28,0,0,2182_D
JE-124,2018-05-05,1190,41577.27,3,8,2018-05-01 – 2019-04-28,0,0,1190_D
JE-124,2018-05-05,1174,-41577.27,3,8,2018-05-01 – 2019-04-28,0,0,1174_C
JE-125,2018-11-03,3114,38019.01,2,6,2018-11-01 – 2019-10-28,0,0,3114_D
JE-125,2018-11-03,3159,-14829.68,2,6,2018-11-01 – 2019-10-28,0,0,3159_C
JE-125,2018-11-03,3133,44779.97,2,6,2018-11-01 – 2019-10-28,0,0,3133_D
JE-125,2018-11-03,3122,-44779.97,2,6,2018-11-01 – 2019-10-28,0,0,3122_C
JE-125,2018-11-03,3126,-38019.01,2,6,2018-11-01 – 2019-10-28,0,0,3126_C
JE-125,2018-11-03,2194,14829.68,2,6,2018-11-01 – 2019-10-28,0,0,2194_D
JE-126,2019-02-23,1167,8173.95,7,2,2019-02-01 – 2020-01-28,0,0,1167_D
JE-126,2019-02-23,3174,-8173.95,7,2,2019-02-01 – 2020-01-28,0,0,3174_C
JE-127,2019-09-22,3205,29623.31,1,4,2019-09-01 – 2020-08-28,0,0,3205_D
JE-127,2019-09-22,3191,-39708.61,1,4,2019-09-01 – 2020-08-28,0,0,3191_C
JE-127,2019-09-22,2206,39708.61,1,4,2019-09-01 – 2020-08-28,0,0,2206_D
JE-127,2019-09-22,3144,-29623.31,1,4,2019-09-01 – 2020-08-28,0,0,3144_C
JE-128,2018-07-12,3223,-1903.95,3,2,2018-07-01 – 2019-06-28,0,0,3223_C
JE-128,2018-07-12,2180,-45538.15,3,2,2018-07-01 – 2019-06-28,0,0,2180_C
JE-128,2018-07-12,1177,16059.51,3,2,2018-07-01 – 2019-06-28,0,0,1177_D
JE-128,2018-07-12,2192,45538.15,3,2,2018-07-01 – 2019-06-28,0,0,2192_D
JE-128,2018-07-12,1191,-16059.51,3,2,2018-07-01 – 2019-06-28,0,0,1191_C
JE-128,2018-07-12,3143,1903.95,3,2,2018-07-01 – 2019-06-28,0,0,3143_D
JE-129,2019-07-05,1169,24927.11,3,2,2019-07-01 – 2020-06-28,0,0,1169_D
JE-129,2019-07-05,3211,-24927.11,3,2,2019-07-01 – 2020-06-28,0,0,3211_C
JE-129,2019-07-05,2297,13646.95,3,2,2019-07-01 – 2020-06-28,0,0,2297_D
JE-129,2019-07-05,3122,-13646.95,3,2,2019-07-01 – 2020-06-28,0,0,3122_C
JE-130,2018-08-20,2148,-6058.75,4,9,2018-08-01 – 2019-07-28,0,0,2148_C
JE-130,2018-08-20,3159,6058.75,4,9,2018-08-01 – 2019-07-28,0,0,3159_D
JE-131,2018-03-24,1177,43448.84,6,8,2018-03-01 – 2019-02-28,0,0,1177_D
JE-131,2018-03-24,2253,38160.09,6,8,2018-03-01 – 2019-02-28,0,0,2253_D
JE-131,2018-03-24,1161,-38160.09,6,8,2018-03-01 – 2019-02-28,0,0,1161_C
JE-131,2018-03-24,1142,-43448.84,6,8,2018-03-01 – 2019-02-28,0,0,1142_C
JE-132,2018-11-28,3198,35710.71,6,2,2018-11-01 – 2019-10-28,0,0,3198_D
JE-132,2018-11-28,3193,-35710.71,6,2,2018-11-01 – 2019-10-28,0,0,3193_C
JE-132,2018-11-28,1185,-44769.55,6,2,2018-11-01 – 2019-10-28,0,0,1185_C
JE-132,2018-11-28,1108,44769.55,6,2,2018-11-01 – 2019-10-28,0,0,1108_D
JE-133,2019-04-04,3176,9594.51,3,2,2019-04-01 – 2020-03-28,0,0,3176_D
JE-133,2019-04-04,1196,-13617.39,3,2,2019-04-01 – 2020-03-28,0,0,1196_C
JE-133,2019-04-04,3170,-9594.51,3,2,2019-04-01 – 2020-03-28,0,0,3170_C
JE-133,2019-04-04,2133,-30300.14,3,2,2019-04-01 – 2020-03-28,0,0,2133_C
JE-133,2019-04-04,1158,13617.39,3,2,2019-04-01 – 2020-03-28,0,0,1158_D
JE-133,2019-04-04,2195,30300.14,3,2,2019-04-01 – 2020-03-28,0,0,2195_D
JE-134,2019-12-10,2211,39882.57,1,5,2019-12-01 – 2020-11-28,0,0,2211_D
JE-134,2019-12-10,3134,-39882.57,1,5,2019-12-01 – 2020-11-28,0,0,3134_C
JE-135,2019-05-13,2138,-28189.47,1,2,2019-05-01 – 2020-04-28,0,0,2138_C
JE-135,2019-05-13,2231,28189.47,1,2,2019-05-01 – 2020-04-28,0,0,2231_D
JE-136,2018-09-21,1178,-37112.63,6,5,2018-09-01 – 2019-08-28,0,0,1178_C
JE-136,2018-09-21,3163,37112.63,6,5,2018-09-01 – 2019-08-28,0,0,3163_D
JE-137,2019-01-13,2176,7871.53,4,8,2019-01-01 – 2020-12-28,0,0,2176_D
JE-137,2019-01-13,3203,-7871.53,4,8,2019-01-01 – 2020-12-28,0,0,3203_C
JE-137,2019-01-13,3102,37288.99,4,8,2019-01-01 – 2020-12-28,0,0,3102_D
JE-137,2019-01-13,2173,-37288.99,4,8,2019-01-01 – 2020-12-28,0,0,2173_C
JE-138,2019-01-16,3151,-48975.24,2,2,2019-01-01 – 2020-12-28,0,0,3151_C
JE-138,2019-01-16,3167,48975.24,2,2,2019-01-01 – 2020-12-28,0,0,3167_D
JE-139,2019-04-23,3130,18137.28,2,9,2019-04-01 – 2020-03-28,0,0,3130_D
JE-139,2019-04-23,1189,-18137.28,2,9,2019-04-01 – 2020-03-28,0,0,1189_C
JE-140,2018-04-10,1115,-22875.22,5,2,2018-04-01 – 2019-03-28,0,0,1115_C
JE-140,2018-04-10,2293,22875.22,5,2,2018-04-01 – 2019-03-28,0,0,2293_D
JE-141,2019-05-14,2154,-1330.55,7,5,2019-05-01 – 2020-04-28,0,0,2154_C
JE-141,2019-05-14,3172,-43310.13,7,5,2019-05-01 – 2020-04-28,0,0,3172_C
JE-141,2019-05-14,2281,15300.28,7,5,2019-05-01 – 2020-04-28,0,0,2281_D
JE-141,2019-05-14,1110,1330.55,7,5,2019-05-01 – 2020-04-28,0,0,1110_D
JE-141,2019-05-14,2179,43310.13,7,5,2019-05-01 – 2020-04-28,0,0,2179_D
